_init, (register, 0x80, 4) INT_SUB (register, 0x54, 4) , (const, 0x4, 4)
prepare_axis, (unique, 0x17a00, 4) INT_OR (unique, 0x17880, 4) , (unique, 0x17980, 4)
prepare_axis, (unique, 0x17a80, 4) INT_ZEXT (unique, 0x17480, 1)
prepare_axis, (unique, 0x17b00, 4) INT_LEFT (unique, 0x17a80, 4) , (const, 0x1d, 4)
prepare_axis, (unique, 0x17b80, 4) INT_OR (unique, 0x17a00, 4) , (unique, 0x17b00, 4)
prepare_axis, (unique, 0x17c00, 4) INT_ZEXT (unique, 0x17680, 1)
prepare_axis, (unique, 0x17c80, 4) INT_LEFT (unique, 0x17c00, 4) , (const, 0x1c, 4)
prepare_axis, (register, 0xb4, 4) INT_OR (unique, 0x17b80, 4) , (unique, 0x17c80, 4)
prepare_axis, (register, 0x5c, 4) COPY (register, 0xb4, 4)
prepare_axis, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x60, 1)
prepare_axis,  ---  CBRANCH (ram, 0x15424, 4) , (unique, 0x2680, 1)
prepare_axis, (unique, 0x2e80, 4) INT_RIGHT (const, 0x2, 4) , (const, 0x1f, 4)
prepare_axis, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
prepare_axis, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
prepare_axis, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
prepare_axis, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
prepare_axis, (register, 0x2c, 4) COPY (const, 0x2, 4)
prepare_axis, (register, 0x64, 1) INT_SLESS (register, 0x2c, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x65, 1) INT_EQUAL (register, 0x2c, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x66, 1) COPY (register, 0x68, 1)
prepare_axis, (register, 0x67, 1) COPY (register, 0x63, 1)
prepare_axis, (unique, 0x1c80, 1) BOOL_NEGATE (register, 0x60, 1)
prepare_axis, (unique, 0x2680, 1) BOOL_NEGATE (unique, 0x1c80, 1)
prepare_axis,  ---  CBRANCH (ram, 0x15428, 4) , (unique, 0x2680, 1)
prepare_axis, (unique, 0x2e80, 4) INT_RIGHT (const, 0x1, 4) , (const, 0x1f, 4)
prepare_axis, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
prepare_axis, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
prepare_axis, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
prepare_axis, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
prepare_axis, (register, 0x2c, 4) INT_NEGATE (const, 0x1, 4)
prepare_axis, (register, 0x64, 1) INT_SLESS (register, 0x2c, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x65, 1) INT_EQUAL (register, 0x2c, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x66, 1) COPY (register, 0x68, 1)
prepare_axis, (register, 0x67, 1) COPY (register, 0x63, 1)
prepare_axis,  ---  BRANCH (ram, 0x150fc, 4)
prepare_axis, (unique, 0x1f300, 4) INT_ADD (const, 0x1542c, 4) , (const, 0x8, 4)
prepare_axis, (unique, 0x1f380, 4) INT_AND (unique, 0x1f300, 4) , (const, 0xfffffffc, 4)
prepare_axis, (unique, 0x1f480, 4) INT_SUB (unique, 0x1f380, 4) , (const, 0xd4, 4)
prepare_axis, (register, 0x330, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f480, 4)
prepare_axis, (unique, 0x1f300, 4) INT_ADD (const, 0x15430, 4) , (const, 0x8, 4)
prepare_axis, (unique, 0x1f380, 4) INT_AND (unique, 0x1f300, 4) , (const, 0xfffffffc, 4)
prepare_axis, (unique, 0x1f480, 4) INT_SUB (unique, 0x1f380, 4) , (const, 0xd0, 4)
prepare_axis, (register, 0x338, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f480, 4)
prepare_axis,  ---  BRANCH (ram, 0x150a8, 4)
prepare_axis, (register, 0x28, 4) COPY (const, 0xf510, 4)
prepare_axis, (register, 0x2c, 4) COPY (const, 0xf12c, 4)
prepare_axis, (unique, 0x3f280, 4) INT_LEFT (const, 0x2, 4) , (const, 0x10, 4)
prepare_axis, (unique, 0x3f300, 4) INT_AND (register, 0x28, 4) , (const, 0xffff, 4)
prepare_axis, (register, 0x28, 4) INT_OR (unique, 0x3f280, 4) , (unique, 0x3f300, 4)
prepare_axis, (unique, 0x3f280, 4) INT_LEFT (const, 0x2, 4) , (const, 0x10, 4)
prepare_axis, (unique, 0x3f300, 4) INT_AND (register, 0x2c, 4) , (const, 0xffff, 4)
prepare_axis, (register, 0x2c, 4) INT_OR (unique, 0x3f280, 4) , (unique, 0x3f300, 4)
prepare_axis, (register, 0x24, 4) COPY (const, 0xd8b8, 4)
prepare_axis, (unique, 0x8280, 4) INT_ADD (register, 0x28, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x20, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
prepare_axis, (unique, 0x3f280, 4) INT_LEFT (const, 0x1, 4) , (const, 0x10, 4)
prepare_axis, (unique, 0x3f300, 4) INT_AND (register, 0x24, 4) , (const, 0xffff, 4)
prepare_axis, (register, 0x24, 4) INT_OR (unique, 0x3f280, 4) , (unique, 0x3f300, 4)
prepare_axis, (unique, 0x8280, 4) INT_ADD (register, 0x2c, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x28, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
prepare_axis, (register, 0x58, 4) COPY (const, 0x1545c, 4)
prepare_axis,  ---  CALL (ram, 0x11354, 4)
prepare_axis, (unique, 0x2e80, 4) INT_RIGHT (const, 0x1, 4) , (const, 0x1f, 4)
prepare_axis, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
prepare_axis, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
prepare_axis, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
prepare_axis, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
prepare_axis, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
prepare_axis, (register, 0x20, 4) COPY (const, 0x1, 4)
prepare_axis, (register, 0x64, 1) INT_SLESS (register, 0x20, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x65, 1) INT_EQUAL (register, 0x20, 4) , (const, 0x0, 4)
prepare_axis, (register, 0x66, 1) COPY (register, 0x68, 1)
prepare_axis, (register, 0x67, 1) COPY (register, 0x63, 1)
prepare_axis, (register, 0x58, 4) COPY (const, 0x15464, 4)
prepare_axis,  ---  CALL (ram, 0x11318, 4)
prepare_axis, (register, 0x350, 8) COPY (register, 0x360, 8)
prepare_axis,  ---  BRANCH (ram, 0x151ec, 4)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x24, 4) , (const, 0x10, 4)
plot_errorbar, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (register, 0x80, 4) INT_SUB (register, 0x54, 4) , (const, 0x4, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x58, 4)
plot_errorbar, (register, 0x80, 4) INT_SUB (register, 0x80, 4) , (const, 0x4, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x34, 4)
plot_errorbar, (register, 0x80, 4) INT_SUB (register, 0x80, 4) , (const, 0x4, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x30, 4)
plot_errorbar, (register, 0x80, 4) INT_SUB (register, 0x80, 4) , (const, 0x4, 4)
plot_errorbar, (register, 0x54, 4) INT_ADD (register, 0x80, 4) , (const, 0x4, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x2c, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x62, 1) COPY (register, 0x66, 1)
plot_errorbar, (register, 0x61, 1) COPY (register, 0x65, 1)
plot_errorbar, (register, 0x60, 1) COPY (register, 0x64, 1)
plot_errorbar, (register, 0x63, 1) COPY (register, 0x67, 1)
plot_errorbar, (unique, 0x25480, 4) INT_MULT (const, 0x10, 4) , (const, 0x4, 4)
plot_errorbar, (register, 0x54, 4) INT_SUB (register, 0x54, 4) , (unique, 0x25480, 4)
plot_errorbar, (register, 0x80, 4) COPY (register, 0x54, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x340, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x348, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x350, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x358, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x360, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x368, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x370, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar,  ---  STORE (const, 0x1a1, 8) , (register, 0x80, 4) , (register, 0x378, 8)
plot_errorbar, (register, 0x80, 4) INT_ADD (register, 0x80, 4) , (const, 0x8, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0xc, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0xc, 4) , (register, 0x54, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x54, 4) , (const, 0xc, 4)
plot_errorbar, (register, 0x54, 4) INT_SUB (register, 0x54, 4) , (const, 0xc, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (register, 0x54, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (register, 0x54, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x15490, 4) , (unique, 0x1a80, 1)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x24, 4) , (const, 0x14, 4)
plot_errorbar, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x2c, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x62, 1) COPY (register, 0x66, 1)
plot_errorbar, (register, 0x61, 1) COPY (register, 0x65, 1)
plot_errorbar, (register, 0x60, 1) COPY (register, 0x64, 1)
plot_errorbar, (register, 0x63, 1) COPY (register, 0x67, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x15b40, 4) , (register, 0x61, 1)
plot_errorbar, (register, 0x30, 4) COPY (register, 0x20, 4)
plot_errorbar, (register, 0x34, 4) COPY (register, 0x24, 4)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x20, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x20, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (register, 0x58, 4) COPY (const, 0x154a0, 4)
plot_errorbar,  ---  CALL (ram, 0x11384, 4)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x30, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x20, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (register, 0x24, 4) COPY (const, 0xd684, 4)
plot_errorbar, (unique, 0x3f280, 4) INT_LEFT (const, 0x1, 4) , (const, 0x10, 4)
plot_errorbar, (unique, 0x3f300, 4) INT_AND (register, 0x24, 4) , (const, 0xffff, 4)
plot_errorbar, (register, 0x24, 4) INT_OR (unique, 0x3f280, 4) , (unique, 0x3f300, 4)
plot_errorbar, (register, 0x58, 4) COPY (const, 0x154b0, 4)
plot_errorbar,  ---  CALL (ram, 0x111bc, 4)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x34, 4) , (const, 0x10, 4)
plot_errorbar, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x2c, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x62, 1) COPY (register, 0x66, 1)
plot_errorbar, (register, 0x61, 1) COPY (register, 0x65, 1)
plot_errorbar, (register, 0x60, 1) COPY (register, 0x64, 1)
plot_errorbar, (register, 0x63, 1) COPY (register, 0x67, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x157e8, 4) , (register, 0x61, 1)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x30, 4) , (const, 0x28, 4)
plot_errorbar, (register, 0x28, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x30, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x20, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x28, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x28, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3b980, 4) INT_SUB (register, 0x28, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x62, 1) COPY (register, 0x66, 1)
plot_errorbar, (register, 0x61, 1) COPY (register, 0x65, 1)
plot_errorbar, (register, 0x60, 1) COPY (register, 0x64, 1)
plot_errorbar, (register, 0x63, 1) COPY (register, 0x67, 1)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x48, 4)
plot_errorbar, (register, 0x358, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x30, 4)
plot_errorbar, (register, 0x318, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x15b4c, 4) , (unique, 0x1a80, 1)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x10, 4)
plot_errorbar, (register, 0x338, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x34, 4) , (const, 0x18, 4)
plot_errorbar, (register, 0x330, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x20, 4)
plot_errorbar, (register, 0x328, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (register, 0x330, 8) FLOAT_SUB (register, 0x330, 8) , (register, 0x338, 8)
plot_errorbar, (register, 0x338, 8) FLOAT_DIV (register, 0x330, 8) , (register, 0x328, 8)
plot_errorbar, (register, 0x328, 8) COPY (register, 0x338, 8)
plot_errorbar, (register, 0x330, 8) COPY (register, 0x318, 8)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x40, 4)
plot_errorbar, (register, 0x300, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (register, 0x378, 8) COPY (register, 0x358, 8)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x58, 4)
plot_errorbar, (register, 0x310, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x20900, 8) FLOAT_MULT (register, 0x338, 8) , (register, 0x300, 8)
plot_errorbar, (register, 0x330, 8) FLOAT_ADD (register, 0x330, 8) , (unique, 0x20900, 8)
plot_errorbar, (unique, 0x8280, 4) INT_ADD (register, 0x30, 4) , (const, 0x78, 4)
plot_errorbar, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x34, 4) , (const, 0x8, 4)
plot_errorbar, (register, 0x338, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
plot_errorbar, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
plot_errorbar, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
plot_errorbar, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
plot_errorbar, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
plot_errorbar, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x2c, 4)
plot_errorbar, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
plot_errorbar, (register, 0x62, 1) COPY (register, 0x66, 1)
plot_errorbar, (register, 0x61, 1) COPY (register, 0x65, 1)
plot_errorbar, (register, 0x60, 1) COPY (register, 0x64, 1)
plot_errorbar, (register, 0x63, 1) COPY (register, 0x67, 1)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x70, 4)
plot_errorbar, (register, 0x320, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f500, 4) INT_ADD (const, 0x15510, 4) , (const, 0x8, 4)
plot_errorbar, (unique, 0x1f580, 4) INT_AND (unique, 0x1f500, 4) , (const, 0xfffffffc, 4)
plot_errorbar, (unique, 0x1f680, 4) INT_ADD (unique, 0x1f580, 4) , (const, 0x3f0, 4)
plot_errorbar, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
plot_errorbar, (unique, 0x2680, 1) BOOL_NEGATE (unique, 0x1a80, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x15514, 4) , (unique, 0x2680, 1)
plot_errorbar, (register, 0x308, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f680, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x80, 4)
plot_errorbar, (register, 0x360, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x90, 4)
plot_errorbar, (register, 0x348, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (register, 0x350, 8) COPY (register, 0x360, 8)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0xa8, 4)
plot_errorbar, (register, 0x340, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x98, 4)
plot_errorbar, (register, 0x368, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x20900, 8) FLOAT_MULT (register, 0x330, 8) , (register, 0x310, 8)
plot_errorbar, (register, 0x378, 8) FLOAT_ADD (register, 0x378, 8) , (unique, 0x20900, 8)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x30, 4) , (const, 0x60, 4)
plot_errorbar, (register, 0x330, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1f280, 4) INT_ADD (register, 0x34, 4) , (const, 0x40, 4)
plot_errorbar, (register, 0x370, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
plot_errorbar, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
plot_errorbar, (unique, 0x2680, 1) BOOL_NEGATE (unique, 0x1a80, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x15538, 4) , (unique, 0x2680, 1)
plot_errorbar, (register, 0x330, 8) FLOAT_SUB (register, 0x338, 8) , (register, 0x330, 8)
plot_errorbar, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
plot_errorbar,  ---  CBRANCH (ram, 0x1553c, 4) , (unique, 0x2680, 1)
plot_errorbar, (register, 0x338, 8) FLOAT_SUB (register, 0x338, 8) , (register, 0x330, 8)
